Código_IBGE,Município_Original,Nome_Oficial_IBGE,Região,UF,Código_UF,Região_Brasil,LUCRO_AGRO_HA,RISCO_AGRO,Classificação_Lucro,Classificação_Risco,Carbono_Vegetação_Nativa_ton,Carbono_Pastagem_ton,Carbono_Agricultura_ton,Área_Total_ha,Carbono_Total_ton,Receita_Carbono_Potencial_R$,Densidade_Carbono_ton_ha,Receita_Carbono_R$_ha,Diferença_Lucro_Agro-Carbono_R$_ha,Recomendação_Uso_Solo,Latitude,Longitude,Mesorregiao,valor_carbono,area_conversao,valor_agro,delta,custo_implementacao,carbon_value,carbon_score,bioma_dominante,biodiversity_score,populacao,idh,gini,desemprego_pct,social_need,emprego_potencial,social_score,composite_balanced,composite_carbon_focused,composite_social_focused,composite_eco_social
5208004.0,Formosa,Formosa,E,GO,52.0,Centro Oeste,2063.0,0.34,Muito Alto,Médio,282642.3125,-2857343.5,-198689.46875,583250.7620815608,-2773390.65625,83201719.6875,-4.755057063881168,142.65171191643503,1920.348288083565,Agricultura (Requer Seguro),-13.001338233282866,-48.78925061863232,Norte Goiano,-142867175.0,116650.15241631216,158828514.5270023,-301695689.52700233,58325076.20815608,-571468700.0,-6.658187547036402,Transicao_Atlantica,1.0,14914,0.7629157431425693,0.6658980424085283,5.351289518212704,0.44100108792469117,73.23907620815608,0.6697122927826383,-1.6394997109759157,-3.644455684304445,-0.7298101337376977,-2.1293325602580335
5208103.0,Formoso,Formoso,N,GO,52.0,Centro Oeste,1174.75,0.45,Médio,Muito Alto,510125.53125,180451.453125,8459.1904296875,84394.67343089737,699036.1748046875,20971085.244140625,8.282941877570751,248.48825632712257,926.2617436728774,Agricultura (Requer Seguro),-17.586955245803974,-48.51516958704926,Sul Goiano,9022572.65625,16878.934686179473,10905690.687424136,-1883118.0311741363,8439467.343089737,36090290.625,0.4204883375210219,Cerrado_denso,0.17902871850985821,1230,0.7646840285587446,0.5721384763335495,5.803795114655918,0.3533217916298904,9.669467343089737,0.2949062367211183,0.29810874897537065,0.3412861176482454,0.29684715323884703,0.29878806975657574
5208152.0,Gameleira de Goiás,Gameleira De Goiás,CS,GO,52.0,Centro Oeste,1989.25,0.3,Alto,Baixo,135619.46875,-3490.22216796875,-35119.5859375,58898.78195532311,97009.66064453124,2910289.819335937,1.6470571618631544,49.41171485589463,1939.8382851441047,Agricultura (Requer Seguro),-17.262022505340983,-48.31937309438632,Centro Goiano,-174511.1083984375,11779.756391064622,16403016.28064771,-16577527.389046147,5889878.195532311,-698044.43359375,-0.008132922686810292,Transicao_Amazonia,0.30151134457776363,10263,0.7720038504716396,0.6429102642039972,7.784140661273528,0.45087083393444427,16.15287819553231,0.4517997765446582,0.2504268032491984,0.13826804901405346,0.32975555030498555,0.207711324065313
5208301.0,Divinópolis de Goiás,Divinópolis De Goiás,NE,GO,52.0,Centro Oeste,387.25,0.57,Muito Baixo,Muito Alto,333463.4375,143109.0,28688.21875,83605.05951467909,505260.65625,15157819.6875,6.043422003201709,181.30266009605128,205.94733990394872,Sistema Agroflorestal/Misto,-14.062106631488897,-50.731023477527565,Noroeste Goiano,7155450.0,16721.011902935817,2784341.099547115,4371108.900452885,8360505.951467909,28621800.0,0.3334728784512021,Cerrado_denso,0.17902871850985821,20507,0.7779150378129185,0.6043649423684665,11.26213361322365,0.46213093144165385,28.867505951467912,0.5534466405760381,0.3572973847930029,0.32785790278459154,0.43456830373783495,0.3156899668996318
5208400.0,Goianápolis,Goianápolis,CS,GO,52.0,Centro Oeste,1942.5,0.3,Alto,Baixo,-339676.125,-761425.3125,-316824.5625,16892.502350333496,-1417926.0,42537780.0,-83.93818574617555,2518.1455723852664,-575.6455723852664,Mercado de Carbono/Conservação,-14.354935806133518,-48.880828609595255,Norte Goiano,-38071265.625,3378.5004700667,4593916.014173195,-42665181.6391732,1689250.2350333498,-152285062.5,-1.7742747883430188,Transicao_Amazonia,0.30151134457776363,78705,0.7919144316455711,0.6472945106507338,5.002045054612305,0.4055594138116899,80.39425023503335,0.6290467962157599,-0.2721360257291758,-0.8948300174290064,0.0828753889764049,-0.4632960182629501
5208509.0,Goiandira,Goiandira,CS,GO,52.0,Centro Oeste,2176.25,0.28,Muito Alto,Baixo,-136669.96875,-591340.625,-257981.09375,56974.61334541181,-985991.6875,29579750.625,-17.30580743957611,519.1742231872832,1657.0757768127169,Agricultura Intensiva,-14.566909760008263,-46.65481052601908,Leste Goiano,-29567031.25,11394.922669082363,17854704.330185153,-47421735.58018515,5697461.334541182,-118268125.0,-1.3779431088462841,Cerrado_denso,0.17902871850985821,7172,0.8051377969836364,0.6675051992910821,7.708615996245248,0.4610793204413062,12.869461334541182,0.4274885939640558,-0.2502956268632416,-0.7178853965856975,0.01671027831114824,-0.39406803734175927
5208608.0,Goianésia,Goianésia,NW,GO,52.0,Centro Oeste,2036.0,0.32,Muito Alto,Médio,-216253.671875,-1728053.875,-279789.1875,154795.87052810597,-2224096.734375,66722902.03125,-14.3679332451648,431.037997354944,1604.962002645056,Agricultura (Requer Seguro),-16.168082174004308,-50.63060424653624,Centro Goiano,-86402693.75,30959.174105621198,42862357.365750425,-129265051.11575045,15479587.052810596,-345610775.0,-4.026714600863704,Cerrado_denso,0.17902871850985821,5063,0.7571989754334978,0.61922805845535,3.1565095213406877,0.3636961111020612,20.542587052810596,0.3936642337297785,-1.1358905017086443,-2.3122219458312907,-0.533338636232902,-1.4603415061955825
5208707.0,Goiânia,Goiânia,CS,GO,52.0,Centro Oeste,1849.0,0.31,Alto,Médio,-24844730.0,-18236794.0,-8525548.0,72858.55232594153,-51607072.0,1548212160.0,-708.3186578993435,21249.559736980304,-19400.559736980304,Mercado de Carbono/Conservação,-17.134271644438286,-50.72371542744816,Sul Goiano,-911839700.0,14571.710465188307,18590733.92859189,-930430433.9285918,7285855.232594154,-3647358800.0,-42.4954139075922,Cerrado_denso,0.17902871850985821,7316,0.7616979897140483,0.6323788364764751,3.0,0.3726996405908557,14.601855232594154,0.3610137078195686,-13.84166245173852,-25.39833910875492,-8.246668813124728,-16.854351334069026
5208806.0,Goianira,Goianira,CS,GO,52.0,Centro Oeste,2082.75,0.29,Muito Alto,Baixo,-349273.875,-1094237.0,-147916.90625,21316.242978725164,-1591427.78125,47742833.4375,-74.65798653347761,2239.739596004328,-156.98959600432818,Sistema Agroflorestal/Misto,-15.915652564121157,-48.98827203777503,Centro Goiano,-54711850.0,4263.248595745033,6304289.519079455,-61016139.519079454,2131624.2978725163,-218847400.0,-2.5497932491863406,Cerrado_denso,0.17902871850985821,40073,0.7488319562953552,0.5424249503346646,3.441996716204546,0.29452211855959076,42.20462429787251,0.3910538922882975,-0.6493939717452181,-1.426460686041095,-0.23952057076231797,-0.8700950338129334
5208905.0,Goiás,Goiás,NW,GO,52.0,Centro Oeste,1689.0,0.4,Alto,Alto,508075.875,237023.078125,-86896.6328125,310606.8993743871,658202.3203125,19746069.609375,2.119084674674731,63.57254024024193,1625.427459759758,Agricultura (Requer Seguro),-15.384963801004972,-48.25922512644596,Leste Goiano,11851153.90625,62121.37987487743,62953806.36520078,-51102652.45895078,31060689.937438715,47404615.625,0.5523116514105186,Transicao_Amazonia,0.30151134457776363,19821,0.749692652507986,0.5666352228442099,12.998770188437927,0.46173971466758434,50.881689937438715,0.6428727973502498,0.5003383397752181,0.5031957465932896,0.5564882776078064,0.4701037578653629
5209101.0,Goiatuba,Goiatuba,S,GO,52.0,Centro Oeste,2550.25,0.24,Muito Alto,Muito Baixo,-752114.8125,-1353557.625,-1265208.625,247003.4224048483,-3370881.0625,101126431.875,-13.647102658257882,409.4130797477365,2140.836920252264,Agricultura Intensiva,-15.78049716218314,-47.31969888426403,Leste Goiano,-67677881.25,49400.68448096966,95747912.6541706,-163425793.9041706,24700342.24048483,-270711525.0,-3.1540626889875747,Transicao_Amazonia,0.30151134457776363,7074,0.776089511254848,0.6481458362947861,7.817671488665925,0.4549751041228357,31.774342240484835,0.559774915608618,-0.7510184723483075,-1.7330935399068113,-0.23464531951679152,-1.029065554642201
5209150.0,Gouvelândia,Gouvelândia,SW,GO,52.0,Centro Oeste,2129.5,0.26,Muito Alto,Baixo,-370011.8125,-820355.875,-2276899.5,82429.24674205831,-3467267.1875,104018015.625,-42.06355540709895,1261.9066622129685,867.5933377870317,Agricultura Moderada,-16.196985249856933,-45.5,Leste Goiano,-41017793.75,16485.849348411663,25978895.978707552,-66996689.72870755,8242924.674205831,-164071175.0,-1.9115949031200312,Transicao_Amazonia,0.30151134457776363,24733,0.7595697058888812,0.6325422156970092,3.0,0.3737143333414567,32.97592467420583,0.464540573298345,-0.373383779397511,-1.0018980197328262,-0.0432923677294465,-0.5511253087572381
5209200.0,Guapó,Guapó,CS,GO,52.0,Centro Oeste,2036.0,0.29,Muito Alto,Baixo,-124747.3125,-696160.6875,-82642.453125,51766.327433865794,-903550.453125,27106513.59375,-17.4544051686752,523.6321550602561,1512.367844939744,Agricultura Intensiva,-14.861498978352492,-50.78573633462442,Noroeste Goiano,-34808034.375,10353.26548677316,14966266.457059808,-49774300.83205981,5176632.74338658,-139232137.5,-1.6221950284412077,Cerrado_denso,0.17902871850985821,15010,0.7601571147332565,0.6791351933309376,8.072245826327837,0.49615603483255255,20.18663274338658,0.5341241424595501,-0.2946426738410982,-0.8484412160683275,0.03184122348946011,-0.47044169548062986
5209291.0,Guaraíta,Guaraíta,NW,GO,52.0,Centro Oeste,1689.0,0.4,Alto,Alto,53970.76953125,-7480.62939453125,5284.82958984375,20521.420951139844,51774.9697265625,1553249.091796875,2.5229719642628696,75.6891589278861,1613.3108410721138,Agricultura (Requer Seguro),-17.40633874709167,-48.77629137713522,Sul Goiano,-374031.4697265625,4104.284190227969,4159281.598377024,-4533313.068103586,2052142.0951139843,-1496125.87890625,-0.017431377599039958,Transicao_Amazonia,0.30151134457776363,42717,0.7610694947958722,0.6539348901450572,3.0,0.3945070922267083,44.769142095113985,0.5318300202918147,0.27456859600219585,0.14469351262878916,0.37591400557083354,0.21999799084985242
5209408.0,Guarani de Goiás,Guarani De Goiás,NE,GO,52.0,Centro Oeste,153.5,0.59,Muito Baixo,Muito Alto,431903.0625,147609.28125,-91588.484375,123286.69477743254,487923.859375,14637715.78125,3.957635982178296,118.72907946534887,34.770920534651125,Sistema Agroflorestal/Misto,-16.135194177988776,-48.428999258861865,Leste Goiano,7380464.0625,24657.33895548651,1551809.6271635436,5828654.435336457,12328669.477743257,29521856.25,0.3439594428341373,Cerrado_denso,0.17902871850985821,5753,0.7557352067280951,0.6036710061363117,6.604101981025481,0.4004384531604559,18.081669477743255,0.41630818004840914,0.31413087445997767,0.3135790723352083,0.35438254029784455,0.2924569005472801
5209457.0,Guarinos,Guarinos,NW,GO,52.0,Centro Oeste,1642.25,0.41,Alto,Muito Alto,239783.765625,184814.953125,29099.94140625,59558.76757388371,453698.66015625,13610959.8046875,7.617663673000432,228.5299101900129,1413.720089809987,Agricultura (Requer Seguro),-15.090143563139684,-49.60924336898531,Noroeste Goiano,9240747.65625,11911.753514776745,11541625.553688845,-2300877.897438843,5955876.757388372,36962990.625,0.4306561739612305,Cerrado_denso,0.17902871850985821,9016,0.7441626452962985,0.614737637866973,3.0,0.3620725797484536,14.971876757388372,0.35371205938116196,0.32145811470505437,0.35620769291137716,0.3341642141229149,0.31461636886466793
5209606.0,Heitoraí,Heitoraí,NW,GO,52.0,Centro Oeste,1642.25,0.41,Alto,Muito Alto,62069.57421875,-66935.734375,-32948.43359375,22951.08560419008,-37814.59375,1134437.8125,-1.647616779534662,49.42850338603986,1592.82149661396,Agricultura (Requer Seguro),-17.070190577102608,-51.7722708370288,Sul Goiano,-3346786.71875,4590.217120838016,4447587.599350777,-7794374.318100777,2295108.560419008,-13387146.875,-0.15597378231471345,Transicao_Amazonia,0.30151134457776363,8345,0.8062345383405158,0.6286619733622723,3.0,0.3511681580260659,10.640108560419009,0.303888978053872,0.15134964808512305,0.027376913463693642,0.21144089928493323,0.11899282051599447
5209705.0,Hidrolândia,Hidrolândia,CS,GO,52.0,Centro Oeste,2082.75,0.29,Muito Alto,Baixo,233567.875,-521798.28125,-109726.7265625,95390.40908258905,-397957.1328125,11938713.984375,-4.171877829645836,125.15633488937507,1957.593665110625,Agricultura Intensiva,-16.469772428100534,-48.21540180851479,Leste Goiano,-26089914.0625,19078.08181651781,28211761.181380253,-54301675.24388026,9539040.908258906,-104359656.25,-1.2158954001448365,Cerrado_denso,0.17902871850985821,2307,0.7551167216635442,0.6101146093487195,14.441912301150522,0.5246966052005597,11.846040908258905,0.4722908891043459,-0.18158710264406525,-0.6139364270937855,0.07600119713561188,-0.32028849483312216
5209804.0,Hidrolina,Hidrolina,NW,GO,52.0,Centro Oeste,1782.5,0.39,Alto,Alto,109350.859375,-624890.9375,7615.3408203125,58010.18027382463,-507924.7373046875,15237742.119140623,-8.755786224196125,262.6735867258837,1519.8264132741162,Agricultura (Requer Seguro),-15.478859383804696,-51.36860816806798,Noroeste Goiano,-31244546.875,11602.036054764929,12615183.853247274,-43859730.72824727,5801018.027382463,-124978187.5,-1.4561221142359686,Cerrado_denso,0.17902871850985821,19059,0.7739012696111686,0.5794726614435592,3.8322019373783234,0.32739518265976664,24.860018027382466,0.375457227484232,-0.2937853632449775,-0.7725975047914818,-0.03014434265468291,-0.43574591279359776
5209903.0,Iaciara,Iaciara,NE,GO,52.0,Centro Oeste,247.0,0.58,Muito Baixo,Muito Alto,-489990.46875,-1068151.125,13620.49609375,155724.98374543313,-1544521.09765625,46335632.9296875,-9.91826141514396,297.54784245431887,-50.54784245431887,Sistema Agroflorestal/Misto,-15.540228611223228,-48.922023930406745,Centro Goiano,-53407556.25,31144.996749086626,3230981.9627502467,-56638538.21275025,15572498.374543311,-213630225.0,-2.489007891010627,Cerrado_denso,0.17902871850985821,18274,0.776200407839752,0.6462590083498516,7.718858125844735,0.4515617171016218,33.846498374543316,0.565335723865827,-0.5700789808108726,-1.3638471963990375,-0.12279440018065763,-0.8109245242271422
5209937.0,Inaciolândia,Inaciolândia,S,GO,52.0,Centro Oeste,2316.5,0.26,Muito Alto,Baixo,-587258.375,-323170.90625,-806405.6875,69127.64537407813,-1716834.96875,51505049.0625,-24.835721793495203,745.071653804856,1571.428346195144,Agricultura Intensiva,-17.1257861543017,-49.26941234108171,Centro Goiano,-16158545.3125,13825.529074815626,23699860.19533969,-39858405.507839695,6912764.537407813,-64634181.25,-0.7530534930638261,Cerrado_denso,0.17902871850985821,13441,0.7717841863358655,0.6575973420239625,5.160159560527079,0.4262860608975224,20.353764537407812,0.4600883619517529,-0.03299813253921341,-0.33806166191806813,0.16124806226025817,-0.13759223743123655
5209952.0,Indiara,Indiara,S,GO,52.0,Centro Oeste,2363.25,0.25,Muito Alto,Muito Baixo,126992.6875,-335387.5,-144167.09375,95617.4998580434,-352561.90625,10576857.1875,-3.6872110939255256,110.61633281776577,2252.633667182234,Agricultura Intensiva,-15.712686922331,-51.21445544674594,Noroeste Goiano,-16769375.0,19123.49997160868,33895208.48092817,-50664583.48092817,9561749.985804342,-67077500.0,-0.7815206242902442,Transicao_Amazonia,0.30151134457776363,10081,0.7988318129377271,0.683164841726323,3.0,0.4086321165512321,19.64274998580434,0.43615574293782294,-0.010110109706258807,-0.3281111769890321,0.16569158982019766,-0.10477256329742762
5210000.0,Inhumas,Inhumas,NW,GO,52.0,Centro Oeste,1735.75,0.39,Alto,Alto,-343565.5,-1454833.5,-271956.84375,61537.97576513522,-2070355.84375,62110675.3125,-33.643548036933886,1009.3064411080164,726.4435588919835,Agricultura (Requer Seguro),-15.263318959477576,-48.65882321044765,Leste Goiano,-72741675.0,12307.595153027043,13031374.054988684,-85773049.05498868,6153797.576513522,-290966700.0,-3.3900559357708944,Cerrado_denso,0.17902871850985821,2444,0.7564811090133585,0.6397807237914019,4.1658660947988215,0.3996762716080408,8.597797576513521,0.31868076572597476,-0.9512875213493106,-1.9414742669761755,-0.45099698401662247,-1.2206747337592196
5210109.0,Ipameri,Ipameri,CS,GO,52.0,Centro Oeste,2550.25,0.25,Muito Alto,Muito Baixo,-1526724.625,-1466454.25,-1500429.125,437479.96313171217,-4493608.0,134808240.0,-10.27157442327732,308.1472326983196,2242.1027673016806,Agricultura Intensiva,-14.175423135237086,-47.91929692194765,Norte Goiano,-73322712.5,87495.99262634244,167352491.39649737,-240675203.89649737,43747996.31317122,-293290850.0,-3.4171346306975714,Cerrado_denso,0.17902871850985821,8064,0.7392414223833694,0.6672778902311175,3.0,0.4165813212777697,51.81199631317122,0.5826097950927756,-0.8704876206904016,-1.9181321295271618,-0.2980553053818773,-1.1787204058565302
5210158.0,Ipiranga de Goiás,Ipiranga De Goiás,NW,GO,52.0,Centro Oeste,1735.75,0.39,Alto,Alto,49103.9453125,-16760.30859375,-13034.86328125,24006.954717782635,19308.7734375,579263.203125,0.804299156827144,24.12897470481432,1711.6210252951855,Agricultura (Requer Seguro),-17.866504051935635,-50.90673755987268,Sul Goiano,-838015.4296875,4801.390943556527,5083748.741469728,-5921764.171157228,2400695.471778264,-3352061.71875,-0.039054904656508196,Transicao_Amazonia,0.30151134457776363,8855,0.7702328605773854,0.6192475127775245,20.0,0.6111543685465703,11.255695471778264,0.5399764491592857,0.27020261788817146,0.13294136072442886,0.37647715747982247,0.21297786580035932
5210208.0,Iporá,Iporá,W,GO,52.0,Centro Oeste,2223.0,0.3,Muito Alto,Baixo,-546586.5625,-640281.125,-73943.0078125,102579.00417497435,-1260810.6953125,37824320.859375,-12.29111849401335,368.7335548204005,1854.2664451795995,Agricultura (Requer Seguro),-15.027447099187013,-48.72932107363169,Norte Goiano,-32014056.25,20515.800834994872,31924637.67933552,-63938693.92933552,10257900.417497436,-128056225.0,-1.491984359975431,Cerrado_denso,0.17902871850985821,5101,0.7367616417181392,0.6185631705534537,8.695933719345016,0.4542975196563732,15.358900417497434,0.4476423833700902,-0.2810769513378083,-0.7832870788522805,0.005994301728939555,-0.43565377991221105
5210307.0,Israelândia,Israelândia,W,GO,52.0,Centro Oeste,1922.75,0.36,Alto,Alto,212652.703125,-185880.15625,-3014.51904296875,57704.96360067071,23758.02783203125,712740.8349609375,0.4117154981058702,12.351464943176106,1910.398535056824,Agricultura (Requer Seguro),-15.02742847054093,-45.5,Leste Goiano,-9294007.8125,11540.992720134142,14201884.001688268,-23495891.814188268,5770496.36006707,-37176031.25,-0.4331383124167362,Transicao_Amazonia,0.30151134457776363,11008,0.7464712145332825,0.6779427410966034,5.087515720955983,0.4556669910976301,16.778496360067074,0.4623610378008336,0.11376585346542248,-0.11515099563547579,0.25109122911270565,0.03982142042457769
5210406.0,Itaberaí,Itaberaí,NW,GO,52.0,Centro Oeste,1782.5,0.39,Alto,Alto,-243580.1875,-885221.0625,-222613.671875,145642.97821380338,-1351414.921875,40542447.65625,-9.278956929122444,278.3687078736733,1504.1312921263266,Agricultura (Requer Seguro),-14.94366423396025,-47.79665153972911,Leste Goiano,-44261053.125,29128.59564276068,31672250.257264752,-75933303.38226475,14564297.821380338,-177044212.5,-2.0627438929592583,Transicao_Amazonia,0.30151134457776363,21695,0.8111634912459029,0.6633516747667398,7.432417992315909,0.4503725481531173,36.259297821380336,0.5744775794157128,-0.38588436396455084,-1.0760968627187573,-0.007559962026871314,-0.5895975034694554
5210562.0,Itaguari,Itaguari,NW,GO,52.0,Centro Oeste,1829.25,0.38,Alto,Alto,-23568.08984375,-237529.046875,-4889.11279296875,14672.772778643464,-265986.24951171875,7979587.485351562,-18.12787899904423,543.836369971327,1285.413630028673,Agricultura (Requer Seguro),-14.368997354760197,-48.522913123041306,Norte Goiano,-11876452.34375,2934.554555728693,3328181.031061361,-15204633.37481136,1467277.2778643465,-47505809.375,-0.5534906608052377,Cerrado_denso,0.17902871850985821,128466,0.7819950515612439,0.6557842374410222,8.313940165359952,0.46769531929692393,129.93327727786436,0.80381159614998,0.14972350173351798,-0.16676547743318104,0.4073945692309121,0.010977542311844224
5210604.0,Itaguaru,Itaguaru,NW,GO,52.0,Centro Oeste,1782.5,0.39,Alto,Alto,30987.21875,-213141.28125,8053.40625,23977.72913649114,-174100.65625,5223019.6875,-7.260931811304863,217.8279543391459,1564.672045660854,Agricultura (Requer Seguro),-16.27290386696052,-48.3615461692601,Leste Goiano,-10657064.0625,4795.545827298228,5214316.866667045,-15871380.929167043,2397772.913649114,-42628256.25,-0.4966622404965078,Transicao_Amazonia,0.30151134457776363,16473,0.750618474379652,0.5501737751376459,8.32919393506516,0.3748642944117625,18.870772913649112,0.3950760830366169,0.0699260725792642,-0.16335809569797127,0.19801547063822128,0.0009548582398257038
5210802.0,Itajá,Itajá,CS,GO,52.0,Centro Oeste,2363.25,0.26,Muito Alto,Baixo,-525229.5,-724938.875,-912601.6875,208709.3623993529,-2162770.0625,64883101.875,-10.362592447394231,310.877773421827,2052.372226578173,Agricultura Intensiva,-16.959237821806358,-49.85522791011002,Centro Goiano,-36246943.75,41741.87247987058,72998395.30216007,-109245339.05216008,20870936.23993529,-144987775.0,-1.6892540185971965,Cerrado_denso,0.17902871850985821,18197,0.7938532694648489,0.6365251221641572,8.084941212821501,0.4402579325705402,39.06793623993529,0.5728564723718567,-0.30360314842239033,-0.8828667606750749,0.041668823405646316,-0.48951882556056403
5210901.0,Itapaci,Itapaci,NW,GO,52.0,Centro Oeste,1689.0,0.4,Alto,Alto,339775.71875,-265603.78125,-99026.7421875,95489.21923143386,-24854.8046875,745644.140625,-0.260289118369062,7.80867355107186,1681.191326448928,Agricultura (Requer Seguro),-16.528045321743654,-49.37718879092051,Centro Goiano,-13280189.0625,19097.84384628677,19353754.953827016,-32633944.016327016,9548921.923143389,-53120756.25,-0.6189104630803158,Transicao_Amazonia,0.30151134457776363,12217,0.7426966427078765,0.672840212531524,7.660170017308161,0.49066410570799585,21.765921923143388,0.5406491644662228,0.07907900681267352,-0.21487106703381517,0.26090967497922324,-0.01882981450777632
5211008.0,Itapirapuã,Itapirapuã,W,GO,52.0,Centro Oeste,1595.5,0.4,Alto,Alto,-250309.140625,-1348593.625,-95596.75,204168.8228790675,-1694499.515625,50834985.46875,-8.299501812912343,248.98505438737035,1346.5149456126296,Agricultura (Requer Seguro),-12.5,-52.300897788887625,Noroeste Goiano,-67429681.25,40833.764575813504,39090162.82842626,-106519844.07842629,20416882.28790675,-269718725.0,-3.142495566244548,Cerrado_típico,0.5,1336,0.7865258031672475,0.6605644771756225,5.4049533888924195,0.42702845674210976,21.75288228790675,0.4704445491745143,-0.7120723901413659,-1.6899306573705517,-0.2462323837442011,-0.9629093166629163
5211206.0,Itapuranga,Itapuranga,NW,GO,52.0,Centro Oeste,1829.25,0.38,Alto,Alto,315210.125,-317474.6875,-18307.5625,127551.81916946635,-20572.125,617163.75,-0.1612844499902248,4.838533499706745,1824.4114665002933,Agricultura (Requer Seguro),-14.77060971443823,-51.91907380678448,Noroeste Goiano,-15873734.375,25510.363833893272,28932196.486752547,-44805930.86175255,12755181.916946637,-63494937.5,-0.7397801527228957,Cerrado_denso,0.17902871850985821,12941,0.7680126346087868,0.6515805773222294,13.71868537136466,0.5501558040491846,25.696181916946635,0.6370919464877488,0.03156328851553225,-0.30354712003311046,0.2701048810500418,-0.09688218438766524
5211305.0,Itarumã,Itarumã,SW,GO,52.0,Centro Oeste,2503.5,0.23,Muito Alto,Muito Baixo,-748818.3125,-112861.375,-416791.90625,343429.8779461277,-1278471.59375,38354147.8125,-3.722656867817856,111.67970603453566,2391.8202939654643,Agricultura Intensiva,-16.50789779868415,-47.86657410454895,Leste Goiano,-5643068.75,68685.97558922553,132405611.71347211,-138048680.46347213,34342987.794612765,-22572275.0,-0.2629898020893902,Cerrado_denso,0.17902871850985821,14361,0.7860597319889637,0.6715347882583528,5.665647070861125,0.4420956015256841,48.70398779461277,0.6088388181986527,0.17929804060629637,-0.021710878896371646,0.3485110742032852,0.08818333020791774
5211404.0,Itauçu,Itauçu,CS,GO,52.0,Centro Oeste,2036.0,0.29,Muito Alto,Baixo,100209.890625,-571432.9375,-34523.4375,38371.4500143185,-505746.484375,15172394.53125,-13.180280760468476,395.4084228140544,1640.5915771859457,Agricultura Intensiva,-15.703579971356806,-51.11661716689396,Noroeste Goiano,-28571646.875,7674.2900028637,11093646.65653965,-39665293.53153965,3837145.00143185,-114286587.5,-1.331554175558147,Transicao_Amazonia,0.30151134457776363,256758,0.7878716325002851,0.586097278108382,5.199688121544899,0.3489439469314414,260.59514500143183,0.684865940046925,-0.10705971460757205,-0.6208247781834085,0.20491099783207833,-0.2750439443827683
5211503.0,Itumbiara,Itumbiara,S,GO,52.0,Centro Oeste,2597.0,0.24,Muito Alto,Muito Baixo,-4468220.0,-3378495.75,-9523365.0,245441.23921812235,-17370080.75,521102422.5,-70.77083217691587,2123.124965307476,473.875034692524,Sistema Agroflorestal/Misto,-16.872955563889953,-48.48060337659798,Centro Goiano,-168924787.5,49088.24784362447,96886456.53391849,-265811244.0339185,24544123.92181224,-675699150.0,-7.87257756386847,Transicao_Amazonia,0.30151134457776363,10605,0.7795101743874031,0.6301460733742463,5.7018449843192895,0.4038696783840744,35.14912392181223,0.5108531515955974,-2.32476178082343,-4.5715407294373005,-1.207701352900783,-2.926255857397163
5211602.0,Ivolândia,Ivolândia,W,GO,52.0,Centro Oeste,1829.25,0.37,Alto,Alto,285288.34375,-31154.94921875,-17648.39453125,125642.11909413502,236485.0,7094550.0,1.882211170147632,56.46633510442896,1772.783664895571,Agricultura (Requer Seguro),-16.895549947575706,-49.17531211562704,Centro Goiano,-1557747.4609375,25128.423818827006,28958686.640471257,-30516434.10140876,12564211.909413503,-6230989.84375,-0.07259732507373814,Transicao_Amazonia,0.30151134457776363,19184,0.7574140186470237,0.6718649811916985,6.005589382713778,0.4589832144735956,31.748211909413506,0.5645771915392621,0.2674978715596775,0.11650601983108734,0.38452911882436236,0.20448104610946263
5211701.0,Jandaia,Jandaia,CS,GO,52.0,Centro Oeste,2269.75,0.27,Muito Alto,Baixo,75362.46875,-366015.90625,-27964.958984375,86310.59646666066,-318618.396484375,9558551.89453125,-3.691532784244496,110.74598352733489,2159.004016472665,Agricultura Intensiva,-15.73164224014428,-50.477400521408725,Noroeste Goiano,-18300795.3125,17262.119293332133,28601907.544209644,-46902702.85670965,8631059.646666067,-73203181.25,-0.8528909978835212,Cerrado_denso,0.17902871850985821,12814,0.7478484341430542,0.6729085516986518,3.0,0.4187691780414301,21.445059646666067,0.45933442857265067,-0.06620084647860755,-0.3980772548167506,0.14082820126885778,-0.17767802603493507
5211800.0,Jaraguá,Jaraguá,NW,GO,52.0,Centro Oeste,1829.25,0.38,Alto,Alto,57618.0625,-1099444.75,-171971.234375,184995.91086139425,-1213797.921875,36413937.65625,-6.561214873470485,196.8364462041145,1632.4135537958855,Agricultura (Requer Seguro),-12.584083866012012,-48.54912146652298,Norte Goiano,-54972237.5,36999.18217227885,41962067.47295747,-96934304.97295746,18499591.086139426,-219888950.0,-2.561928358667605,Cerrado_típico,0.5,3286,0.770308879563993,0.5373238299469374,3.0,0.2742002781213402,21.785591086139426,0.3022171669597426,-0.5776825215939971,-1.3668244401566014,-0.23105537155767547,-0.7643279100750935
